filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,49,"{""name"":""rect"",""x"":1020,""y"":1513,""width"":51,""height"":63}","{""beneventan"":""torculus""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,50,"{""name"":""rect"",""x"":1177,""y"":1511,""width"":77,""height"":65}","{""beneventan"":""torculus""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,51,"{""name"":""rect"",""x"":1336,""y"":1507,""width"":55,""height"":61}","{""beneventan"":""virga""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,52,"{""name"":""rect"",""x"":1483,""y"":1534,""width"":57,""height"":53}","{""beneventan"":""liq""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,53,"{""name"":""rect"",""x"":1591,""y"":1507,""width"":55,""height"":71}","{""beneventan"":""pes""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,54,"{""name"":""rect"",""x"":1650,""y"":1507,""width"":55,""height"":65}","{""beneventan"":""clivis""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,55,"{""name"":""rect"",""x"":1764,""y"":1503,""width"":69,""height"":61}","{""beneventan"":""torculus""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,56,"{""name"":""rect"",""x"":1850,""y"":1495,""width"":82,""height"":61}","{""beneventan"":""custos""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,57,"{""name"":""rect"",""x"":855,""y"":1683,""width"":45,""height"":69}","{""beneventan"":""virga""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,58,"{""name"":""rect"",""x"":895,""y"":1699,""width"":59,""height"":53}","{""beneventan"":""clivis""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,59,"{""name"":""rect"",""x"":1014,""y"":1701,""width"":47,""height"":57}","{""beneventan"":""pes""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,60,"{""name"":""rect"",""x"":1054,""y"":1711,""width"":55,""height"":69}","{""beneventan"":""clivis""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,61,"{""name"":""rect"",""x"":1173,""y"":1681,""width"":43,""height"":77}","{""beneventan"":""virga""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,62,"{""name"":""rect"",""x"":1301,""y"":1693,""width"":55,""height"":63}","{""beneventan"":""pes""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,63,"{""name"":""rect"",""x"":1346,""y"":1711,""width"":59,""height"":61}","{""beneventan"":""clivis""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,64,"{""name"":""rect"",""x"":1468,""y"":1711,""width"":45,""height"":55}","{""beneventan"":""liq""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,65,"{""name"":""rect"",""x"":1519,""y"":1689,""width"":51,""height"":63}","{""beneventan"":""virga""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,66,"{""name"":""rect"",""x"":1585,""y"":1687,""width"":59,""height"":67}","{""beneventan"":""clivis""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,67,"{""name"":""rect"",""x"":1715,""y"":1685,""width"":75,""height"":73}","{""beneventan"":""torculus""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,68,"{""name"":""rect"",""x"":1866,""y"":1693,""width"":71,""height"":59}","{""beneventan"":""custos""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,69,"{""name"":""rect"",""x"":832,""y"":1860,""width"":102,""height"":61}","{""beneventan"":""porrectus""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,70,"{""name"":""rect"",""x"":840,""y"":1858,""width"":86,""height"":92}","{""beneventan"":""compound""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,71,"{""name"":""rect"",""x"":936,""y"":1872,""width"":55,""height"":65}","{""beneventan"":""pes""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,72,"{""name"":""rect"",""x"":1018,""y"":1882,""width"":82,""height"":65}","{""beneventan"":""torculus""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,73,"{""name"":""rect"",""x"":1273,""y"":1866,""width"":47,""height"":59}","{""beneventan"":""pes""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,74,"{""name"":""rect"",""x"":1560,""y"":1876,""width"":73,""height"":45}","{""beneventan"":""liq""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,75,"{""name"":""rect"",""x"":1413,""y"":1884,""width"":47,""height"":37}","{""beneventan"":""puncta""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,76,"{""name"":""rect"",""x"":1723,""y"":1872,""width"":51,""height"":73}","{""beneventan"":""pes""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,77,"{""name"":""rect"",""x"":1897,""y"":1870,""width"":69,""height"":55}","{""beneventan"":""custos""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,78,"{""name"":""rect"",""x"":959,""y"":2048,""width"":71,""height"":55}","{""beneventan"":""liq""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,79,"{""name"":""rect"",""x"":1109,""y"":2060,""width"":65,""height"":65}","{""beneventan"":""pes""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,80,"{""name"":""rect"",""x"":1405,""y"":2064,""width"":49,""height"":63}","{""beneventan"":""pes""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,81,"{""name"":""rect"",""x"":1672,""y"":2021,""width"":51,""height"":71}","{""beneventan"":""pes""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,82,"{""name"":""rect"",""x"":1729,""y"":2027,""width"":59,""height"":65}","{""beneventan"":""clivis""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,83,"{""name"":""rect"",""x"":1770,""y"":2076,""width"":51,""height"":47}","{""beneventan"":""liq""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,84,"{""name"":""rect"",""x"":1815,""y"":2023,""width"":69,""height"":69}","{""beneventan"":""torculus""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,85,"{""name"":""rect"",""x"":1891,""y"":2066,""width"":94,""height"":51}","{""beneventan"":""custos""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,86,"{""name"":""rect"",""x"":867,""y"":2258,""width"":65,""height"":43}","{""beneventan"":""liq""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,87,"{""name"":""rect"",""x"":934,""y"":2197,""width"":41,""height"":77}","{""beneventan"":""virga""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,88,"{""name"":""rect"",""x"":1022,""y"":2235,""width"":65,""height"":45}","{""beneventan"":""liq""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,89,"{""name"":""rect"",""x"":1167,""y"":2231,""width"":53,""height"":73}","{""beneventan"":""pes""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,90,"{""name"":""rect"",""x"":1287,""y"":2231,""width"":49,""height"":51}","{""beneventan"":""liq""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,91,"{""name"":""rect"",""x"":1413,""y"":2207,""width"":47,""height"":69}","{""beneventan"":""pes""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,92,"{""name"":""rect"",""x"":1458,""y"":2205,""width"":53,""height"":67}","{""beneventan"":""clivis""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,93,"{""name"":""rect"",""x"":1499,""y"":2260,""width"":47,""height"":43}","{""beneventan"":""liq""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,94,"{""name"":""rect"",""x"":1560,""y"":2207,""width"":92,""height"":67}","{""beneventan"":""torculus""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,95,"{""name"":""rect"",""x"":1621,""y"":2260,""width"":63,""height"":41}","{""beneventan"":""puncta""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,96,"{""name"":""rect"",""x"":1699,""y"":2256,""width"":55,""height"":41}","{""beneventan"":""puncta""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,97,"{""name"":""rect"",""x"":1764,""y"":2252,""width"":63,""height"":47}","{""beneventan"":""puncta""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,98,"{""name"":""rect"",""x"":1827,""y"":2231,""width"":49,""height"":35}","{""beneventan"":""puncta""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,99,"{""name"":""rect"",""x"":1876,""y"":2205,""width"":39,""height"":67}","{""beneventan"":""virga""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,100,"{""name"":""rect"",""x"":1893,""y"":2252,""width"":67,""height"":49}","{""beneventan"":""custos""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,101,"{""name"":""rect"",""x"":867,""y"":2409,""width"":55,""height"":73}","{""beneventan"":""pes""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,102,"{""name"":""rect"",""x"":926,""y"":2411,""width"":65,""height"":57}","{""beneventan"":""puncta""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,103,"{""name"":""rect"",""x"":1001,""y"":2415,""width"":51,""height"":41}","{""beneventan"":""puncta""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,104,"{""name"":""rect"",""x"":1099,""y"":2417,""width"":49,""height"":35}","{""beneventan"":""puncta""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,105,"{""name"":""rect"",""x"":1211,""y"":2411,""width"":55,""height"":69}","{""beneventan"":""pes""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,106,"{""name"":""rect"",""x"":1366,""y"":2405,""width"":61,""height"":37}","{""beneventan"":""puncta""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,107,"{""name"":""rect"",""x"":1511,""y"":2411,""width"":69,""height"":39}","{""beneventan"":""liq""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,108,"{""name"":""rect"",""x"":1670,""y"":2384,""width"":94,""height"":53}","{""beneventan"":""porrectus""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,109,"{""name"":""rect"",""x"":1685,""y"":2378,""width"":77,""height"":82}","{""beneventan"":""compound""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,110,"{""name"":""rect"",""x"":1770,""y"":2378,""width"":55,""height"":65}","{""beneventan"":""pes""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,111,"{""name"":""rect"",""x"":1833,""y"":2378,""width"":63,""height"":67}","{""beneventan"":""torculus""}"
C32_25r-30r-6.jpg,3375281,"{""beneventan"":""beneventan""}",113,112,"{""name"":""rect"",""x"":1944,""y"":2386,""width"":88,""height"":65}","{""beneventan"":""custos""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,0,"{""name"":""rect"",""x"":589,""y"":777,""width"":63,""height"":88}","{""beneventan"":""pes""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,1,"{""name"":""rect"",""x"":732,""y"":820,""width"":51,""height"":41}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,2,"{""name"":""rect"",""x"":797,""y"":808,""width"":75,""height"":51}","{""beneventan"":""liq""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,3,"{""name"":""rect"",""x"":928,""y"":806,""width"":67,""height"":75}","{""beneventan"":""liq""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,4,"{""name"":""rect"",""x"":1101,""y"":785,""width"":53,""height"":71}","{""beneventan"":""pes""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,5,"{""name"":""rect"",""x"":1156,""y"":791,""width"":61,""height"":61}","{""beneventan"":""clivis""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,6,"{""name"":""rect"",""x"":1230,""y"":779,""width"":71,""height"":84}","{""beneventan"":""pes""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,7,"{""name"":""rect"",""x"":1293,""y"":812,""width"":51,""height"":61}","{""beneventan"":""clivis""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,8,"{""name"":""rect"",""x"":1397,""y"":840,""width"":77,""height"":43}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,9,"{""name"":""rect"",""x"":1534,""y"":838,""width"":51,""height"":37}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,10,"{""name"":""rect"",""x"":1583,""y"":781,""width"":45,""height"":77}","{""beneventan"":""virga""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,11,"{""name"":""rect"",""x"":1644,""y"":830,""width"":77,""height"":49}","{""beneventan"":""custos""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,12,"{""name"":""rect"",""x"":581,""y"":983,""width"":39,""height"":65}","{""beneventan"":""pes""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,13,"{""name"":""rect"",""x"":663,""y"":985,""width"":41,""height"":37}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,14,"{""name"":""rect"",""x"":730,""y"":999,""width"":45,""height"":51}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,15,"{""name"":""rect"",""x"":810,""y"":963,""width"":88,""height"":55}","{""beneventan"":""porrectus""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,16,"{""name"":""rect"",""x"":810,""y"":946,""width"":86,""height"":100}","{""beneventan"":""compound""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,17,"{""name"":""rect"",""x"":899,""y"":952,""width"":45,""height"":67}","{""beneventan"":""pes""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,18,"{""name"":""rect"",""x"":948,""y"":948,""width"":67,""height"":71}","{""beneventan"":""torculus""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,19,"{""name"":""rect"",""x"":999,""y"":999,""width"":69,""height"":51}","{""beneventan"":""liq""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,20,"{""name"":""rect"",""x"":1056,""y"":1005,""width"":65,""height"":41}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,21,"{""name"":""rect"",""x"":1287,""y"":959,""width"":49,""height"":65}","{""beneventan"":""pes""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,22,"{""name"":""rect"",""x"":1364,""y"":981,""width"":47,""height"":39}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,23,"{""name"":""rect"",""x"":1450,""y"":981,""width"":49,""height"":41}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,24,"{""name"":""rect"",""x"":1615,""y"":985,""width"":86,""height"":63}","{""beneventan"":""custos""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,25,"{""name"":""rect"",""x"":1554,""y"":1005,""width"":57,""height"":49}","{""beneventan"":""liq""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,26,"{""name"":""rect"",""x"":583,""y"":1148,""width"":49,""height"":73}","{""beneventan"":""pes""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,27,"{""name"":""rect"",""x"":644,""y"":1156,""width"":73,""height"":49}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,28,"{""name"":""rect"",""x"":808,""y"":1156,""width"":47,""height"":43}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,29,"{""name"":""rect"",""x"":906,""y"":1152,""width"":47,""height"":43}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,30,"{""name"":""rect"",""x"":1022,""y"":1156,""width"":71,""height"":71}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,31,"{""name"":""rect"",""x"":1087,""y"":1146,""width"":49,""height"":82}","{""beneventan"":""pes""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,32,"{""name"":""rect"",""x"":1181,""y"":1156,""width"":65,""height"":39}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,33,"{""name"":""rect"",""x"":1332,""y"":1171,""width"":57,""height"":59}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,34,"{""name"":""rect"",""x"":1387,""y"":1136,""width"":88,""height"":57}","{""beneventan"":""porrectus""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,35,"{""name"":""rect"",""x"":1393,""y"":1132,""width"":82,""height"":86}","{""beneventan"":""compound""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,36,"{""name"":""rect"",""x"":1485,""y"":1134,""width"":53,""height"":65}","{""beneventan"":""pes""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,37,"{""name"":""rect"",""x"":1548,""y"":1122,""width"":63,""height"":75}","{""beneventan"":""torculus""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,38,"{""name"":""rect"",""x"":1599,""y"":1167,""width"":86,""height"":47}","{""beneventan"":""custos""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,39,"{""name"":""rect"",""x"":573,""y"":1352,""width"":55,""height"":47}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,40,"{""name"":""rect"",""x"":808,""y"":1305,""width"":59,""height"":71}","{""beneventan"":""pes""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,41,"{""name"":""rect"",""x"":918,""y"":1330,""width"":55,""height"":47}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,42,"{""name"":""rect"",""x"":1036,""y"":1307,""width"":55,""height"":75}","{""beneventan"":""pes""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,43,"{""name"":""rect"",""x"":1120,""y"":1299,""width"":57,""height"":73}","{""beneventan"":""clivis""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,44,"{""name"":""rect"",""x"":1226,""y"":1311,""width"":61,""height"":57}","{""beneventan"":""torculus""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,45,"{""name"":""rect"",""x"":1422,""y"":1350,""width"":55,""height"":53}","{""beneventan"":""liq""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,46,"{""name"":""rect"",""x"":1354,""y"":1354,""width"":49,""height"":55}","{""beneventan"":""liq""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,47,"{""name"":""rect"",""x"":1470,""y"":1336,""width"":61,""height"":51}","{""beneventan"":""liq""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,48,"{""name"":""rect"",""x"":1542,""y"":1301,""width"":45,""height"":86}","{""beneventan"":""virga""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,49,"{""name"":""rect"",""x"":1577,""y"":1287,""width"":86,""height"":98}","{""beneventan"":""custos""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,50,"{""name"":""rect"",""x"":561,""y"":1509,""width"":49,""height"":39}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,51,"{""name"":""rect"",""x"":700,""y"":1493,""width"":45,""height"":65}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,52,"{""name"":""rect"",""x"":775,""y"":1503,""width"":51,""height"":47}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,53,"{""name"":""rect"",""x"":873,""y"":1499,""width"":49,""height"":47}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,54,"{""name"":""rect"",""x"":952,""y"":1493,""width"":77,""height"":69}","{""beneventan"":""liq""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,55,"{""name"":""rect"",""x"":1267,""y"":1481,""width"":92,""height"":51}","{""beneventan"":""porrectus""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,56,"{""name"":""rect"",""x"":1273,""y"":1477,""width"":88,""height"":88}","{""beneventan"":""compound""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,57,"{""name"":""rect"",""x"":1368,""y"":1468,""width"":63,""height"":82}","{""beneventan"":""pes""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,58,"{""name"":""rect"",""x"":1440,""y"":1470,""width"":71,""height"":73}","{""beneventan"":""torculus""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,59,"{""name"":""rect"",""x"":1574,""y"":1477,""width"":106,""height"":71}","{""beneventan"":""custos""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,60,"{""name"":""rect"",""x"":571,""y"":1638,""width"":47,""height"":69}","{""beneventan"":""pes""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,61,"{""name"":""rect"",""x"":683,""y"":1658,""width"":47,""height"":82}","{""beneventan"":""pes""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,62,"{""name"":""rect"",""x"":765,""y"":1676,""width"":63,""height"":47}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,63,"{""name"":""rect"",""x"":830,""y"":1660,""width"":43,""height"":59}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,64,"{""name"":""rect"",""x"":887,""y"":1673,""width"":49,""height"":59}","{""beneventan"":""liq""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,65,"{""name"":""rect"",""x"":938,""y"":1672,""width"":41,""height"":53}","{""beneventan"":""liq""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,66,"{""name"":""rect"",""x"":979,""y"":1676,""width"":71,""height"":45}","{""beneventan"":""liq""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,67,"{""name"":""rect"",""x"":1165,""y"":1672,""width"":67,""height"":75}","{""beneventan"":""pes""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,68,"{""name"":""rect"",""x"":1426,""y"":1670,""width"":69,""height"":71}","{""beneventan"":""liq""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,69,"{""name"":""rect"",""x"":1556,""y"":1652,""width"":94,""height"":59}","{""beneventan"":""porrectus""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,70,"{""name"":""rect"",""x"":1562,""y"":1652,""width"":82,""height"":86}","{""beneventan"":""compound""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,71,"{""name"":""rect"",""x"":1644,""y"":1646,""width"":77,""height"":75}","{""beneventan"":""custos""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,72,"{""name"":""rect"",""x"":555,""y"":1813,""width"":59,""height"":86}","{""beneventan"":""pes""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,73,"{""name"":""rect"",""x"":618,""y"":1813,""width"":84,""height"":80}","{""beneventan"":""torculus""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,74,"{""name"":""rect"",""x"":687,""y"":1860,""width"":55,""height"":53}","{""beneventan"":""liq""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,75,"{""name"":""rect"",""x"":742,""y"":1870,""width"":69,""height"":45}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,76,"{""name"":""rect"",""x"":916,""y"":1811,""width"":57,""height"":84}","{""beneventan"":""pes""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,77,"{""name"":""rect"",""x"":1067,""y"":1842,""width"":57,""height"":61}","{""beneventan"":""pes""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,78,"{""name"":""rect"",""x"":1191,""y"":1840,""width"":55,""height"":45}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,79,"{""name"":""rect"",""x"":1254,""y"":1838,""width"":55,""height"":49}","{""beneventan"":""liq""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,80,"{""name"":""rect"",""x"":1383,""y"":1848,""width"":55,""height"":61}","{""beneventan"":""pes""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,81,"{""name"":""rect"",""x"":1501,""y"":1819,""width"":49,""height"":80}","{""beneventan"":""pes""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,82,"{""name"":""rect"",""x"":1566,""y"":1807,""width"":59,""height"":82}","{""beneventan"":""clivis""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,83,"{""name"":""rect"",""x"":1613,""y"":1854,""width"":86,""height"":53}","{""beneventan"":""custos""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,84,"{""name"":""rect"",""x"":577,""y"":2035,""width"":51,""height"":45}","{""beneventan"":""puncta""}"
C32_25r-30r-7.jpg,3179053,"{""beneventan"":""beneventan""}",121,85,"{""name"":""rect"",""x"":634,""y"":1993,""width"":69,""height"":61}","{""beneventan"":""torculus""}"
